date,time,size,r_version,r_arch,r_os,package,version,country,ip_id
2020-12-05,10:42:47,533,NA,NA,NA,healthyR,0.1.0,US,5441
2020-12-05,10:42:47,2909988,NA,NA,NA,healthyR,0.1.0,US,5441
2020-12-05,09:20:31,2909956,NA,NA,NA,healthyR,0.1.1,US,3011
2020-12-05,09:20:31,14701,NA,NA,NA,healthyR,0.1.1,US,3011
2020-12-05,09:20:31,530,NA,NA,NA,healthyR,0.1.1,US,3011
2020-12-05,09:33:56,530,NA,NA,NA,healthyR,0.1.1,US,3011
2020-12-05,09:33:56,14701,NA,NA,NA,healthyR,0.1.1,US,3011
2020-12-05,09:33:56,2909956,NA,NA,NA,healthyR,0.1.1,US,3011
2020-12-05,09:45:19,533,NA,NA,NA,healthyR,0.1.0,US,3011
2020-12-05,09:45:19,14701,NA,NA,NA,healthyR,0.1.0,US,3011
2020-12-05,09:45:19,2909988,NA,NA,NA,healthyR,0.1.0,US,3011
2020-12-05,02:12:20,2624452,NA,NA,NA,healthyR,0.1.1,CH,52488
2020-12-05,00:30:28,362,NA,NA,NA,healthyR,0.1.1,US,165
2020-12-05,00:30:31,2624355,NA,NA,NA,healthyR,0.1.1,US,165
2020-12-05,01:04:48,4863820,NA,NA,NA,healthyR.data,1.0.0,NA,1
2020-12-05,01:04:48,2624239,NA,NA,NA,healthyR,0.1.1,NA,1
2020-12-05,01:08:40,2621267,3.4.1,x86_64,linux-gnu,healthyR,0.1.1,US,4708
2020-12-05,06:19:30,2621258,4.0.3,x86_64,mingw32,healthyR,0.1.1,NA,1
2020-12-05,02:16:40,2621267,NA,NA,NA,healthyR,0.1.1,US,60843
2020-12-05,02:22:50,2621258,NA,NA,NA,healthyR,0.1.1,US,58214
2020-12-05,08:23:44,530,NA,NA,NA,healthyR.data,1.0.0,US,3011
2020-12-05,08:23:44,5668464,NA,NA,NA,healthyR.data,1.0.0,US,3011
2020-12-05,08:23:44,53827,NA,NA,NA,healthyR.data,1.0.0,US,3011
2020-12-05,16:02:44,2621258,NA,NA,NA,healthyR,0.1.1,KR,561
2020-12-05,16:02:47,4858295,NA,NA,NA,healthyR.data,1.0.0,KR,561
2020-12-05,01:02:30,533,NA,NA,NA,healthyR.data,1.0.0,US,5396
2020-12-05,01:02:30,4858295,NA,NA,NA,healthyR.data,1.0.0,US,5396
2020-12-05,01:02:30,533,NA,NA,NA,healthyR,0.1.0,US,5396
2020-12-05,01:02:30,2621387,NA,NA,NA,healthyR,0.1.0,US,5396
2020-12-05,01:02:30,533,NA,NA,NA,healthyR,0.1.1,US,5396
2020-12-05,01:02:30,2621258,NA,NA,NA,healthyR,0.1.1,US,5396
2020-12-05,14:57:57,2621258,3.5.3,x86_64,mingw32,healthyR,0.1.1,JP,73842
2020-12-05,02:01:57,2621258,NA,NA,NA,healthyR,0.1.1,US,60843
2020-12-06,00:28:01,14534,NA,NA,NA,healthyR.data,1.0.0,US,139
2020-12-06,00:28:36,14524,NA,NA,NA,healthyR.data,1.0.0,US,11597
2020-12-06,00:29:11,14524,NA,NA,NA,healthyR.data,1.0.0,US,11698
2020-12-06,09:15:01,14701,NA,NA,NA,healthyR,0.1.0,US,5997
2020-12-06,09:15:01,2909658,NA,NA,NA,healthyR,0.1.0,US,5997
2020-12-06,09:15:01,533,NA,NA,NA,healthyR,0.1.0,US,5997
2020-12-06,09:17:12,533,NA,NA,NA,healthyR.data,1.0.0,US,5997
2020-12-06,09:17:12,5669230,NA,NA,NA,healthyR.data,1.0.0,US,5997
2020-12-06,09:17:12,14701,NA,NA,NA,healthyR.data,1.0.0,US,5997
2020-12-06,08:22:13,14701,NA,NA,NA,healthyR,0.1.0,US,5997
2020-12-06,08:22:13,2910176,NA,NA,NA,healthyR,0.1.0,US,5997
2020-12-06,08:22:13,530,NA,NA,NA,healthyR,0.1.0,US,5997
2020-12-06,08:24:14,5668465,NA,NA,NA,healthyR.data,1.0.0,US,5997
2020-12-06,08:24:14,536,NA,NA,NA,healthyR.data,1.0.0,US,5997
2020-12-06,08:24:14,50901,NA,NA,NA,healthyR.data,1.0.0,US,5997
2020-12-06,11:41:20,533,NA,NA,NA,healthyR.data,1.0.0,US,3624
2020-12-06,11:41:20,32559,NA,NA,NA,healthyR.data,1.0.0,US,3624
2020-12-06,11:41:20,5669257,NA,NA,NA,healthyR.data,1.0.0,US,3624
2020-12-06,08:28:55,2909955,NA,NA,NA,healthyR,0.1.1,US,5997
2020-12-06,08:28:55,536,NA,NA,NA,healthyR,0.1.1,US,5997
2020-12-06,08:28:55,27383,NA,NA,NA,healthyR,0.1.1,US,5997
2020-12-06,21:01:44,2621264,3.4.1,x86_64,linux-gnu,healthyR,0.1.1,US,1044
2020-12-06,10:25:00,2909658,NA,NA,NA,healthyR,0.1.0,US,3624
2020-12-06,10:25:00,533,NA,NA,NA,healthyR,0.1.0,US,3624
2020-12-06,10:25:00,14701,NA,NA,NA,healthyR,0.1.0,US,3624
2020-12-06,00:42:04,2624234,NA,NA,NA,healthyR,0.1.1,US,51496
2020-12-06,21:05:43,2621264,3.4.1,x86_64,linux-gnu,healthyR,0.1.1,NA,1
2020-12-06,16:06:17,14534,NA,NA,NA,healthyR,0.1.0,CN,58149
2020-12-06,09:10:58,14701,NA,NA,NA,healthyR.data,1.0.0,US,5997
2020-12-06,09:10:58,530,NA,NA,NA,healthyR.data,1.0.0,US,5997
2020-12-06,09:10:58,5668593,NA,NA,NA,healthyR.data,1.0.0,US,5997
2020-12-06,11:47:00,533,NA,NA,NA,healthyR,0.1.1,US,3624
2020-12-06,11:47:00,2909722,NA,NA,NA,healthyR,0.1.1,US,3624
2020-12-06,11:47:00,39317,NA,NA,NA,healthyR,0.1.1,US,3624
2020-12-06,17:41:49,5668464,3.4.1,x86_64,linux-gnu,healthyR.data,1.0.0,US,1044
2020-12-06,14:38:03,2621263,NA,NA,NA,healthyR,0.1.1,US,62414
2020-12-06,11:16:23,533,NA,NA,NA,healthyR,0.1.1,US,3624
2020-12-06,11:16:23,14701,NA,NA,NA,healthyR,0.1.1,US,3624
2020-12-06,11:16:23,2909722,NA,NA,NA,healthyR,0.1.1,US,3624
2020-12-06,15:06:56,5668465,4.0.3,x86_64,mingw32,healthyR.data,1.0.0,NA,1
2020-12-06,09:05:06,5668593,NA,NA,NA,healthyR.data,1.0.0,US,5997
2020-12-06,09:05:06,530,NA,NA,NA,healthyR.data,1.0.0,US,5997
2020-12-06,09:05:06,14701,NA,NA,NA,healthyR.data,1.0.0,US,5997
2020-12-07,13:49:16,5668465,NA,NA,NA,healthyR.data,1.0.0,RO,3434
2020-12-07,08:16:44,14701,NA,NA,NA,healthyR,0.1.1,US,33745
2020-12-07,08:16:44,530,NA,NA,NA,healthyR,0.1.1,US,33745
2020-12-07,08:16:44,2909897,NA,NA,NA,healthyR,0.1.1,US,33745
2020-12-07,08:17:16,273954,NA,NA,NA,healthyR,0.1.0,US,33745
2020-12-07,08:17:16,2910175,NA,NA,NA,healthyR,0.1.0,US,33745
2020-12-07,08:17:15,536,NA,NA,NA,healthyR,0.1.0,US,33745
2020-12-07,11:17:45,14701,NA,NA,NA,healthyR.data,1.0.0,US,813
2020-12-07,11:17:45,5669258,NA,NA,NA,healthyR.data,1.0.0,US,813
2020-12-07,11:17:45,539,NA,NA,NA,healthyR.data,1.0.0,US,813
2020-12-07,03:45:13,2621258,NA,NA,NA,healthyR,0.1.1,JP,62430
2020-12-07,17:58:49,2621258,NA,NA,NA,healthyR,0.1.1,US,66577
2020-12-07,09:40:25,2624895,NA,NA,NA,healthyR,0.1.1,US,36986
2020-12-07,09:42:09,2621257,NA,NA,NA,healthyR,0.1.1,BY,71233
2020-12-07,09:43:14,533,NA,NA,NA,healthyR,0.1.1,US,813
2020-12-07,09:43:14,2909723,NA,NA,NA,healthyR,0.1.1,US,813
2020-12-07,09:43:14,14701,NA,NA,NA,healthyR,0.1.1,US,813
2020-12-07,02:30:06,4858295,NA,NA,NA,healthyR.data,1.0.0,BR,23422
2020-12-07,02:30:04,2621264,NA,NA,NA,healthyR,0.1.1,BR,23422
2020-12-07,12:40:09,2909723,NA,NA,NA,healthyR,0.1.1,US,1960
2020-12-07,12:40:09,14701,NA,NA,NA,healthyR,0.1.1,US,1960
2020-12-07,12:40:09,533,NA,NA,NA,healthyR,0.1.1,US,1960
2020-12-07,17:42:39,2621258,NA,NA,NA,healthyR,0.1.1,US,9094
2020-12-07,08:56:54,530,NA,NA,NA,healthyR,0.1.1,US,33745
2020-12-07,08:56:54,2910181,NA,NA,NA,healthyR,0.1.1,US,33745
2020-12-07,08:56:54,14701,NA,NA,NA,healthyR,0.1.1,US,33745
2020-12-07,09:31:23,34818,NA,NA,NA,healthyR.data,1.0.0,US,813
2020-12-07,09:31:22,536,NA,NA,NA,healthyR.data,1.0.0,US,813
2020-12-07,09:31:32,2910181,NA,NA,NA,healthyR,0.1.1,US,813
2020-12-07,09:31:23,5668592,NA,NA,NA,healthyR.data,1.0.0,US,813
2020-12-07,09:31:32,14701,NA,NA,NA,healthyR,0.1.1,US,813
2020-12-07,09:31:32,530,NA,NA,NA,healthyR,0.1.1,US,813
2020-12-07,09:33:21,530,NA,NA,NA,healthyR,0.1.1,US,813
2020-12-07,09:33:21,2910181,NA,NA,NA,healthyR,0.1.1,US,813
2020-12-07,09:33:21,14701,NA,NA,NA,healthyR,0.1.1,US,813
2020-12-07,08:22:50,550957,NA,NA,NA,healthyR.data,1.0.0,US,33745
2020-12-07,08:22:50,530,NA,NA,NA,healthyR.data,1.0.0,US,33745
2020-12-07,08:22:51,5668464,NA,NA,NA,healthyR.data,1.0.0,US,33745
2020-12-07,09:59:10,5669229,NA,NA,NA,healthyR.data,1.0.0,US,813
2020-12-07,09:59:10,539,NA,NA,NA,healthyR.data,1.0.0,US,813
2020-12-07,09:59:10,56346,NA,NA,NA,healthyR.data,1.0.0,US,813
2020-12-07,11:23:39,2909721,NA,NA,NA,healthyR,0.1.1,US,813
2020-12-07,11:23:39,98127,NA,NA,NA,healthyR,0.1.1,US,813
2020-12-07,11:23:39,539,NA,NA,NA,healthyR,0.1.1,US,813
2020-12-07,11:08:02,14677,NA,NA,NA,healthyR,0.1.1,DE,55421
2020-12-07,11:08:26,14677,NA,NA,NA,healthyR,0.1.1,DE,55421
2020-12-07,11:09:11,311541,NA,NA,NA,healthyR,0.1.0,DE,55421
2020-12-07,11:09:32,14677,NA,NA,NA,healthyR,0.1.1,DE,55421
2020-12-07,11:09:52,14677,NA,NA,NA,healthyR,0.1.1,DE,55421
2020-12-07,09:36:31,65359,NA,NA,NA,healthyR.data,1.0.0,US,813
2020-12-07,09:36:31,5668592,NA,NA,NA,healthyR.data,1.0.0,US,813
2020-12-07,09:36:31,536,NA,NA,NA,healthyR.data,1.0.0,US,813
2020-12-07,04:15:15,5676816,NA,NA,NA,healthyR.data,1.0.0,NA,10
2020-12-07,04:15:14,2913270,NA,NA,NA,healthyR,0.1.1,NA,10
2020-12-07,15:28:35,2621258,NA,NA,NA,healthyR,0.1.1,RO,3434
2020-12-07,14:00:02,2621258,NA,NA,NA,healthyR,0.1.1,US,42783
2020-12-08,03:44:34,2621264,NA,NA,NA,healthyR,0.1.1,KR,15
2020-12-08,03:44:35,4858301,NA,NA,NA,healthyR.data,1.0.0,KR,15
2020-12-08,08:04:08,2913348,NA,NA,NA,healthyR,0.1.1,FR,37485
2020-12-08,04:49:52,1567099,NA,NA,NA,healthyR.data,1.0.0,US,951
2020-12-08,11:06:26,5668465,NA,NA,NA,healthyR.data,1.0.0,GB,9931
2020-12-08,07:18:48,2621264,NA,NA,NA,healthyR,0.1.1,HN,45502
2020-12-08,21:02:53,2624662,3.3.3,x86_64,linux-gnu,healthyR,0.1.0,NA,6
2020-12-08,18:20:40,2913214,NA,NA,NA,healthyR,0.1.1,US,74984
2020-12-08,18:57:33,2624500,3.4.4,x86_64,linux-gnu,healthyR,0.1.1,NA,6
2020-12-08,00:46:24,2913164,NA,NA,NA,healthyR,0.1.1,NA,6
2020-12-08,00:46:24,5675824,NA,NA,NA,healthyR.data,1.0.0,NA,6
2020-12-08,23:13:24,14532,NA,NA,NA,healthyR.data,1.0.0,CN,130649
2020-12-08,06:22:41,2624160,NA,NA,NA,healthyR,0.1.1,KR,12087
2020-12-08,06:22:42,4863600,NA,NA,NA,healthyR.data,1.0.0,KR,12087
2020-12-09,09:00:01,536,NA,NA,NA,healthyR,0.1.1,US,17464
2020-12-09,09:00:01,103278,NA,NA,NA,healthyR,0.1.1,US,17464
2020-12-09,09:00:01,2910180,NA,NA,NA,healthyR,0.1.1,US,17464
2020-12-09,09:05:36,2910180,NA,NA,NA,healthyR,0.1.1,US,17464
2020-12-09,09:05:36,530,NA,NA,NA,healthyR,0.1.1,US,17464
2020-12-09,09:05:36,130900,NA,NA,NA,healthyR,0.1.1,US,17464
2020-12-09,10:12:55,2621258,NA,NA,NA,healthyR,0.1.1,JP,11801
2020-12-09,10:12:57,4858295,NA,NA,NA,healthyR.data,1.0.0,JP,11801
2020-12-09,10:40:30,14701,NA,NA,NA,healthyR.data,1.0.0,US,11314
2020-12-09,10:40:30,5669230,NA,NA,NA,healthyR.data,1.0.0,US,11314
2020-12-09,10:40:30,533,NA,NA,NA,healthyR.data,1.0.0,US,11314
2020-12-09,08:39:05,2909930,3.6.2,x86_64,mingw32,healthyR,0.1.1,IT,16675
2020-12-09,08:39:07,5668465,3.6.2,x86_64,mingw32,healthyR.data,1.0.0,IT,16675
2020-12-09,08:53:59,530,NA,NA,NA,healthyR.data,1.0.0,US,17464
2020-12-09,08:53:59,14701,NA,NA,NA,healthyR.data,1.0.0,US,17464
2020-12-09,08:53:59,5668593,NA,NA,NA,healthyR.data,1.0.0,US,17464
2020-12-09,09:12:11,5668465,NA,NA,NA,healthyR.data,1.0.0,US,17464
2020-12-09,09:12:11,43661,NA,NA,NA,healthyR.data,1.0.0,US,17464
2020-12-09,09:12:11,530,NA,NA,NA,healthyR.data,1.0.0,US,17464
2020-12-09,09:13:51,530,NA,NA,NA,healthyR,0.1.1,US,17464
2020-12-09,09:13:51,2909930,NA,NA,NA,healthyR,0.1.1,US,17464
2020-12-09,09:13:51,14701,NA,NA,NA,healthyR,0.1.1,US,17464
2020-12-09,09:15:10,58141,NA,NA,NA,healthyR,0.1.1,US,17464
2020-12-09,09:15:10,2909930,NA,NA,NA,healthyR,0.1.1,US,17464
2020-12-09,09:15:10,530,NA,NA,NA,healthyR,0.1.1,US,17464
2020-12-09,09:30:53,96701,NA,NA,NA,healthyR,0.1.1,US,17464
2020-12-09,09:30:53,533,NA,NA,NA,healthyR,0.1.1,US,17464
2020-12-09,10:27:31,2909722,NA,NA,NA,healthyR,0.1.1,US,11314
2020-12-09,10:27:31,533,NA,NA,NA,healthyR,0.1.1,US,11314
2020-12-09,10:27:31,14701,NA,NA,NA,healthyR,0.1.1,US,11314
2020-12-09,10:30:24,55354,NA,NA,NA,healthyR.data,1.0.0,US,11314
2020-12-09,10:30:24,5669257,NA,NA,NA,healthyR.data,1.0.0,US,11314
2020-12-09,10:30:24,533,NA,NA,NA,healthyR.data,1.0.0,US,11314
2020-12-09,19:29:34,2621267,NA,NA,NA,healthyR,0.1.1,US,24
2020-12-09,13:02:00,2621264,NA,NA,NA,healthyR,0.1.1,BE,1135
2020-12-09,13:02:05,4858295,NA,NA,NA,healthyR.data,1.0.0,BE,1135
2020-12-09,13:04:20,2624895,NA,NA,NA,healthyR,0.1.1,US,47375
2020-12-09,12:40:02,5669230,NA,NA,NA,healthyR.data,1.0.0,US,4411
2020-12-09,12:40:14,2909723,NA,NA,NA,healthyR,0.1.1,US,4411
2020-12-09,08:01:30,2909936,4.0.3,i386,mingw32,healthyR,0.1.1,JP,30248
2020-12-09,09:26:07,5668593,NA,NA,NA,healthyR.data,1.0.0,US,17464
2020-12-09,09:26:07,530,NA,NA,NA,healthyR.data,1.0.0,US,17464
2020-12-09,09:26:07,50901,NA,NA,NA,healthyR.data,1.0.0,US,17464
2020-12-09,09:30:53,2909723,NA,NA,NA,healthyR,0.1.1,US,17464
2020-12-09,06:48:22,2909930,4.0.3,x86_64,mingw32,healthyR,0.1.1,JP,29906
2020-12-09,06:48:25,5668465,4.0.3,x86_64,mingw32,healthyR.data,1.0.0,JP,29906
2020-12-09,20:38:35,533,NA,NA,NA,healthyR,0.1.0,US,24
2020-12-09,20:38:35,2621387,NA,NA,NA,healthyR,0.1.0,US,24
2020-12-09,20:08:46,2621387,NA,NA,NA,healthyR,0.1.0,US,24
2020-12-09,20:08:45,533,NA,NA,NA,healthyR,0.1.0,US,24
2020-12-09,22:10:17,2624247,NA,NA,NA,healthyR,0.1.1,ES,5
2020-12-09,22:10:20,4863857,NA,NA,NA,healthyR.data,1.0.0,ES,5
2020-12-09,19:24:37,533,NA,NA,NA,healthyR.data,1.0.0,US,24
2020-12-09,19:24:37,539,NA,NA,NA,healthyR,0.1.1,US,24
2020-12-10,18:54:01,2913700,NA,NA,NA,healthyR,0.1.1,DE,717
2020-12-10,18:54:03,5676186,NA,NA,NA,healthyR.data,1.0.0,DE,717
2020-12-10,10:54:48,539,NA,NA,NA,healthyR.data,1.0.0,US,2678
2020-12-10,10:54:48,5669258,NA,NA,NA,healthyR.data,1.0.0,US,2678
2020-12-10,10:54:48,14701,NA,NA,NA,healthyR.data,1.0.0,US,2678
2020-12-10,10:55:05,2909721,NA,NA,NA,healthyR,0.1.1,US,2678
2020-12-10,10:55:05,63182,NA,NA,NA,healthyR,0.1.1,US,2678
2020-12-10,10:55:05,539,NA,NA,NA,healthyR,0.1.1,US,2678
2020-12-10,04:20:14,4858294,NA,NA,NA,healthyR.data,1.0.0,US,28149
2020-12-10,04:20:14,2621257,NA,NA,NA,healthyR,0.1.1,US,28149
2020-12-10,09:20:02,2910181,NA,NA,NA,healthyR,0.1.1,US,25832
2020-12-10,09:20:02,530,NA,NA,NA,healthyR,0.1.1,US,25832
2020-12-10,09:20:02,14701,NA,NA,NA,healthyR,0.1.1,US,25832
2020-12-10,09:38:07,5669229,NA,NA,NA,healthyR.data,1.0.0,US,2678
2020-12-10,09:38:07,539,NA,NA,NA,healthyR.data,1.0.0,US,2678
2020-12-10,09:38:07,139796,NA,NA,NA,healthyR.data,1.0.0,US,2678
2020-12-10,09:39:31,539,NA,NA,NA,healthyR,0.1.1,US,2678
2020-12-10,09:39:31,2909722,NA,NA,NA,healthyR,0.1.1,US,2678
2020-12-10,09:39:31,131964,NA,NA,NA,healthyR,0.1.1,US,2678
2020-12-10,15:02:42,4858295,NA,NA,NA,healthyR.data,1.0.0,IN,7028
2020-12-10,15:02:40,2621258,NA,NA,NA,healthyR,0.1.1,IN,7028
2020-12-10,08:26:51,536,NA,NA,NA,healthyR.data,1.0.0,US,25832
2020-12-10,08:26:51,88199,NA,NA,NA,healthyR.data,1.0.0,US,25832
2020-12-10,08:26:51,5668592,NA,NA,NA,healthyR.data,1.0.0,US,25832
2020-12-10,08:28:45,536,NA,NA,NA,healthyR.data,1.0.0,US,25832
2020-12-10,08:28:46,5668464,NA,NA,NA,healthyR.data,1.0.0,US,25832
2020-12-10,08:28:45,43767,NA,NA,NA,healthyR.data,1.0.0,US,25832
2020-12-10,09:14:56,86424,NA,NA,NA,healthyR.data,1.0.0,US,25832
2020-12-10,09:14:56,5668592,NA,NA,NA,healthyR.data,1.0.0,US,25832
2020-12-10,09:14:56,536,NA,NA,NA,healthyR.data,1.0.0,US,25832
2020-12-10,08:25:35,81753,NA,NA,NA,healthyR,0.1.1,US,25832
2020-12-10,08:25:35,536,NA,NA,NA,healthyR,0.1.1,US,25832
2020-12-10,08:25:35,2909929,NA,NA,NA,healthyR,0.1.1,US,25832
2020-12-10,08:25:56,536,NA,NA,NA,healthyR,0.1.1,US,25832
2020-12-10,08:25:56,2910181,NA,NA,NA,healthyR,0.1.1,US,25832
2020-12-10,08:25:56,27733,NA,NA,NA,healthyR,0.1.1,US,25832
2020-12-10,01:55:34,4858295,NA,NA,NA,healthyR.data,1.0.0,KR,3790
2020-12-10,01:55:31,2621258,NA,NA,NA,healthyR,0.1.1,KR,3790
2020-12-11,09:07:16,14701,NA,NA,NA,healthyR.data,1.0.0,US,2883
2020-12-11,09:07:16,530,NA,NA,NA,healthyR.data,1.0.0,US,2883
2020-12-11,09:07:16,5668593,NA,NA,NA,healthyR.data,1.0.0,US,2883
2020-12-11,09:17:51,530,NA,NA,NA,healthyR,0.1.1,US,8369
2020-12-11,09:17:51,17597,NA,NA,NA,healthyR,0.1.1,US,8369
2020-12-11,09:17:51,2909930,NA,NA,NA,healthyR,0.1.1,US,8369
2020-12-11,15:27:38,2909935,4.0.3,x86_64,mingw32,healthyR,0.1.1,FR,9663
2020-12-11,15:27:38,5668470,4.0.3,x86_64,mingw32,healthyR.data,1.0.0,FR,9663
2020-12-11,02:35:57,2624162,NA,NA,NA,healthyR,0.1.1,KR,4
2020-12-11,16:06:00,1523854,NA,NA,NA,healthyR.data,1.0.0,US,2617
2020-12-11,03:49:06,2909929,NA,NA,NA,healthyR,0.1.1,IQ,74
2020-12-11,03:49:30,5668464,NA,NA,NA,healthyR.data,1.0.0,IQ,74
2020-12-11,09:04:30,536,NA,NA,NA,healthyR,0.1.1,US,2883
2020-12-11,09:04:30,200307,NA,NA,NA,healthyR,0.1.1,US,2883
2020-12-11,09:04:30,2910180,NA,NA,NA,healthyR,0.1.1,US,2883
2020-12-11,02:35:58,4863536,NA,NA,NA,healthyR.data,1.0.0,KR,4
2020-12-11,12:13:18,26285,NA,NA,NA,healthyR,0.1.1,US,13604
2020-12-11,12:13:17,533,NA,NA,NA,healthyR,0.1.1,US,13604
2020-12-11,12:13:18,2909723,NA,NA,NA,healthyR,0.1.1,US,13604
2020-12-11,12:00:14,5669230,NA,NA,NA,healthyR.data,1.0.0,US,8369
2020-12-11,12:00:14,533,NA,NA,NA,healthyR.data,1.0.0,US,8369
2020-12-11,12:00:14,26285,NA,NA,NA,healthyR.data,1.0.0,US,8369
2020-12-11,18:09:33,2621258,NA,NA,NA,healthyR,0.1.1,RU,1946
2020-12-11,18:09:36,4858295,NA,NA,NA,healthyR.data,1.0.0,RU,1946
2020-12-11,23:18:02,2909930,3.6.3,x86_64,mingw32,healthyR,0.1.1,CL,30812
2020-12-11,23:18:05,5668465,3.6.1,x86_64,mingw32,healthyR.data,1.0.0,CL,30812
2020-12-11,11:46:35,533,NA,NA,NA,healthyR.data,1.0.0,US,8369
2020-12-11,11:46:35,5669257,NA,NA,NA,healthyR.data,1.0.0,US,8369
2020-12-11,11:46:35,33307,NA,NA,NA,healthyR.data,1.0.0,US,8369
2020-12-11,11:48:52,533,NA,NA,NA,healthyR,0.1.1,US,8369
2020-12-11,11:48:52,14701,NA,NA,NA,healthyR,0.1.1,US,8369
2020-12-11,11:48:52,2909722,NA,NA,NA,healthyR,0.1.1,US,8369
2020-12-11,09:11:49,5668593,NA,NA,NA,healthyR.data,1.0.0,US,2883
2020-12-11,09:11:49,14701,NA,NA,NA,healthyR.data,1.0.0,US,2883
2020-12-11,09:11:52,2910180,NA,NA,NA,healthyR,0.1.1,US,2883
2020-12-11,09:11:49,530,NA,NA,NA,healthyR.data,1.0.0,US,2883
2020-12-11,09:11:52,42253,NA,NA,NA,healthyR,0.1.1,US,2883
2020-12-11,09:11:52,530,NA,NA,NA,healthyR,0.1.1,US,2883
2020-12-11,09:14:41,5668465,NA,NA,NA,healthyR.data,1.0.0,US,8369
2020-12-11,09:14:40,530,NA,NA,NA,healthyR.data,1.0.0,US,8369
2020-12-11,09:14:40,14701,NA,NA,NA,healthyR.data,1.0.0,US,8369
2020-12-11,15:47:11,2624824,NA,NA,NA,healthyR,0.1.1,US,42014
2020-12-11,07:52:54,2909935,NA,NA,NA,healthyR,0.1.1,IQ,1116
2020-12-11,07:53:06,5668470,NA,NA,NA,healthyR.data,1.0.0,IQ,1116
2020-12-12,08:16:43,536,NA,NA,NA,healthyR.data,1.0.0,US,2660
2020-12-12,08:16:43,14701,NA,NA,NA,healthyR.data,1.0.0,US,2660
2020-12-12,08:16:43,5668593,NA,NA,NA,healthyR.data,1.0.0,US,2660
2020-12-12,08:17:14,20493,NA,NA,NA,healthyR,0.1.1,US,2660
2020-12-12,08:17:15,2910181,NA,NA,NA,healthyR,0.1.1,US,2660
2020-12-12,08:17:14,536,NA,NA,NA,healthyR,0.1.1,US,2660
2020-12-12,06:57:56,2909930,NA,NA,NA,healthyR,0.1.1,CN,828
2020-12-12,06:57:57,5668465,NA,NA,NA,healthyR.data,1.0.0,CN,828
2020-12-12,08:32:27,530,NA,NA,NA,healthyR,0.1.1,US,2660
2020-12-12,08:32:27,2910181,NA,NA,NA,healthyR,0.1.1,US,2660
2020-12-12,08:32:27,14701,NA,NA,NA,healthyR,0.1.1,US,2660
2020-12-12,07:14:50,105897,NA,NA,NA,healthyR,0.1.1,US,13326
2020-12-12,07:14:46,14523,NA,NA,NA,healthyR,0.1.1,US,18275
2020-12-12,07:14:56,14524,NA,NA,NA,healthyR,0.1.1,US,26185
2020-12-12,10:57:10,539,NA,NA,NA,healthyR.data,1.0.0,US,4646
2020-12-12,10:57:10,14701,NA,NA,NA,healthyR.data,1.0.0,US,4646
2020-12-12,10:57:10,5669258,NA,NA,NA,healthyR.data,1.0.0,US,4646
2020-12-12,10:58:44,2909721,NA,NA,NA,healthyR,0.1.1,US,4646
2020-12-12,10:58:44,539,NA,NA,NA,healthyR,0.1.1,US,4646
2020-12-12,10:58:44,65359,NA,NA,NA,healthyR,0.1.1,US,4646
2020-12-12,20:52:59,2624207,NA,NA,NA,healthyR,0.1.1,US,19238
2020-12-12,16:50:57,2624481,NA,NA,NA,healthyR,0.1.1,US,1565
2020-12-12,09:14:44,5668464,NA,NA,NA,healthyR.data,1.0.0,US,2660
2020-12-12,09:14:44,135656,NA,NA,NA,healthyR.data,1.0.0,US,2660
2020-12-12,09:14:44,536,NA,NA,NA,healthyR.data,1.0.0,US,2660
2020-12-12,09:29:56,101155,NA,NA,NA,healthyR.data,1.0.0,US,2660
2020-12-12,09:29:56,5669229,NA,NA,NA,healthyR.data,1.0.0,US,2660
2020-12-12,09:29:56,539,NA,NA,NA,healthyR.data,1.0.0,US,2660
2020-12-12,09:03:20,214339,NA,NA,NA,healthyR,0.1.1,US,2660
2020-12-12,09:03:20,536,NA,NA,NA,healthyR,0.1.1,US,2660
2020-12-12,09:03:20,2909929,NA,NA,NA,healthyR,0.1.1,US,2660
2020-12-12,08:25:47,5668592,NA,NA,NA,healthyR.data,1.0.0,US,2660
2020-12-12,08:25:47,58376,NA,NA,NA,healthyR.data,1.0.0,US,2660
2020-12-12,08:25:46,536,NA,NA,NA,healthyR.data,1.0.0,US,2660
2020-12-12,09:25:36,539,NA,NA,NA,healthyR,0.1.1,US,2660
2020-12-12,09:25:36,126714,NA,NA,NA,healthyR,0.1.1,US,2660
2020-12-12,09:25:36,2909722,NA,NA,NA,healthyR,0.1.1,US,2660
2020-12-12,03:04:56,2432837,NA,NA,NA,healthyR.data,1.0.0,US,825
2020-12-12,03:05:09,2909723,NA,NA,NA,healthyR,0.1.1,US,825
2020-12-12,08:42:11,5668465,NA,NA,NA,healthyR.data,1.0.0,NA,2
2020-12-12,08:42:09,2909930,NA,NA,NA,healthyR,0.1.1,NA,2
2020-12-13,11:34:36,2909930,4.0.3,x86_64,mingw32,healthyR,0.1.1,NL,88
2020-12-13,11:34:37,5668465,4.0.3,x86_64,mingw32,healthyR.data,1.0.0,NL,88
2020-12-13,23:05:32,2909936,4.0.3,x86_64,mingw32,healthyR,0.1.1,US,1086
2020-12-13,23:05:32,5668471,3.5.0,x86_64,mingw32,healthyR.data,1.0.0,US,1086
